message_id,date,sender_id,message,youtube_link
1181,2024-10-06 16:26:40+00:00,-1001447066276,,
1180,2024-10-06 15:03:40+00:00,-1001447066276,ተጀምሯል,
1179,2024-10-06 14:58:28+00:00,-1001447066276,,
1178,2024-10-04 13:14:17+00:00,-1001447066276,,
1177,2024-10-04 13:14:17+00:00,-1001447066276,,
1176,2024-10-04 13:14:16+00:00,-1001447066276,,
1175,2024-10-04 13:14:16+00:00,-1001447066276,"በድህረ ወሊድ ጊዜ ምን ማወቅ አለብዎት

ቀደምት የድህረ ወሊድ ጊዜ በሴቶች ህይወት ውስጥ ከወሊድ በኋላ በአካል፣ በስሜታዊ እና በስነ ልቦና ለውጦች የሚታወቅ ወሳኝ ምዕራፍ ነው።

ተከታይ አካላዊ ለውጦችን በጥቂቱ
    የማሕፀን መኮማተር 
     ደም መፍሰስ እና ሎቺያ  
    የድህረ ወሊድ ህመም እና ምቾት ማጣት

የሕክምና እርዳታ መቼ ያስፈልጋል

የአእምሮ ጤናዎን እንዴት ይንከባከቡ

አዲስ የተወለደ ልጅን ለመንከባከብ  ጤናማ መመርያዎች ምንድናቸው

የድህረ ወሊድ እንክብካቤ እና ምርመራ ምን ይመስላል

እነዚህን እና ሌሎች ጥያቄዎችን መልስ ለማግኘት እዚህ ይጫኑ።

የቴሌግራም ቻናላችንን ለመቀላቀል  እዚህ ይጫኑ።",
1172,2024-10-03 05:09:38+00:00,-1001447066276,,
1171,2024-10-03 05:09:38+00:00,-1001447066276,"በዚህ እሁድ በቴሌግራም ቀጥታ ስርጭት የእንቅልፍ ችግሮች የሚዳስስ ውይይት ይዘን ቀርበናል።

የእንቅልፍ ችግሮች በተለያዩ ምክንያቶች ሊመጡ ይችላሉ ከእነዚህም መካከል 
 ሥር የሰደደ ሕመም
 የአእምሮ ጤና ጉዳዮች 
 መደበኛ ያልሆነ የእንቅልፍ መርሃ ግብር
 አካባቢያዊ ምክንያቶች 
 ከእድሜ ጋር የተገናኙ ለውጦች 
 መድሃኒቶች እንዲሁም ሌሎችን ያካትታል

እንግዳችን
 ያፌት ከፈለኝ በአብርሆት የስነዓዕምሮ ህክምና ተቋም የስነ አዕምሮ አማካሪ 

እሁድ መስከረም 26 2017

ከምሽቱ 12 ሰዓት በኢትዮጵያ

ውይይቱን ለመቀላቀል እዚህ ይጫኑ 



የውይይት ቻናላችንን ለመቀላቀል እዚህ ይጫኑ",
1170,2024-10-02 10:33:05+00:00,-1001447066276,,
